"","X.1","X","stock","species","broodyear","recruits","spawners","stock.id"
"2792",5485,6283,"Area 5","Pink",1995,252284,203219,150
"2793",5486,6293,"Area 5","Pink",1996,370339,439378,150
"2794",5487,6303,"Area 5","Pink",1997,760231,189336,150
"2795",5488,6313,"Area 5","Pink",1998,741424,306081,150
"2796",5489,6323,"Area 5","Pink",1999,899982,512524,150
"2797",5490,6333,"Area 5","Pink",2000,1047999,531248,150
"2798",5491,6342,"Area 5","Pink",2001,632695,620695,150
"2799",5492,6352,"Area 5","Pink",2002,392599,786316,150
"2800",5493,6362,"Area 5","Pink",2003,909023,486769,150
"2801",5494,6372,"Area 5","Pink",2004,98756,293557,150
"2802",5495,6382,"Area 5","Pink",2005,465015,707232,150
"2803",5496,6392,"Area 5","Pink",2006,101065,79227,150
"2804",5497,6403,"Area 5","Pink",2007,537097,347684,150
"2805",5498,6415,"Area 5","Pink",2008,148199,83738,150
"2806",5499,6463,"Area 4","Pink",1982,6277830,1512518,151
"2807",5500,6473,"Area 4","Pink",1983,6783142,4785874,151
"2808",5501,6483,"Area 4","Pink",1984,8682021,2397537,151
"2809",5502,6493,"Area 4","Pink",1985,9279110,3034552,151
"2810",5503,6503,"Area 4","Pink",1986,4503945,3615959,151
"2811",5504,6514,"Area 4","Pink",1987,12310582,4275669,151
"2812",5505,6523,"Area 4","Pink",1988,11477478,1624346,151
"2813",5506,6533,"Area 4","Pink",1989,28393718,6253915,151
"2814",5507,6543,"Area 4","Pink",1990,5183951,5658849,151
"2815",5508,6553,"Area 4","Pink",1991,3330555,7962665,151
"2816",5509,6563,"Area 4","Pink",1992,925668,1578092,151
"2817",5510,6573,"Area 4","Pink",1993,10049265,1235944,151
"2818",5511,6583,"Area 4","Pink",1994,11614814,398018,151
"2819",5512,6593,"Area 4","Pink",1995,1490587,3517183,151
"2820",5513,6603,"Area 4","Pink",1996,611992,4146885,151
"2821",5514,6615,"Area 4","Pink",1997,3743745,777122,151
"2822",5515,6623,"Area 4","Pink",1998,1745266,474881,151
"2823",5516,6633,"Area 4","Pink",1999,4871277,1723389,151
"2824",5517,6643,"Area 4","Pink",2000,1899016,770885,151
"2825",5518,6652,"Area 4","Pink",2001,5784389,2319722,151
"2826",5519,6662,"Area 4","Pink",2002,3160778,1026774,151
"2827",5520,6671,"Area 4","Pink",2003,4921338,3457105,151
"2828",5521,6681,"Area 4","Pink",2004,537933,1674614,151
"2829",5522,6691,"Area 4","Pink",2005,2907484,3022015,151
"2830",5523,6701,"Area 4","Pink",2006,295567,303875,151
"2831",5524,6713,"Area 4","Pink",2007,8349787,1556228,151
"2832",5525,6722,"Area 4","Pink",2008,888235,189602,151
"2833",5526,6773,"Area 3","Pink",1982,1860891,805103,152
"2834",5527,6783,"Area 3","Pink",1983,1711064,965159,152
"2835",5528,6793,"Area 3","Pink",1984,1431913,835721,152
"2836",5529,6803,"Area 3","Pink",1985,1290738,834056,152
"2837",5530,6815,"Area 3","Pink",1986,594881,631773,152
"2838",5531,6823,"Area 3","Pink",1987,2505836,575438,152
"2839",5532,6833,"Area 3","Pink",1988,588078,280729,152
"2840",5533,6843,"Area 3","Pink",1989,3513689,1047108,152
"2841",5534,6853,"Area 3","Pink",1990,719158,328158,152
"2842",5535,6863,"Area 3","Pink",1991,1928110,676794,152
"2843",5536,6873,"Area 3","Pink",1992,445259,381225,152
"2844",5537,6883,"Area 3","Pink",1993,1664543,596420,152
"2845",5538,6893,"Area 3","Pink",1994,1367867,293068,152
"2846",5539,6903,"Area 3","Pink",1995,642564,664872,152
"2847",5540,6914,"Area 3","Pink",1996,401328,669992,152
"2848",5541,6923,"Area 3","Pink",1997,2298048,417234,152
"2849",5542,6933,"Area 3","Pink",1998,892847,285449,152
"2850",5543,6943,"Area 3","Pink",1999,2219304,850870,152
"2851",5544,6953,"Area 3","Pink",2000,2300362,625561,152
"2852",5545,6962,"Area 3","Pink",2001,2162655,1523590,152
"2853",5546,6972,"Area 3","Pink",2002,2397739,1664252,152
"2854",5547,6982,"Area 3","Pink",2003,2651663,1635560,152
"2855",5548,6992,"Area 3","Pink",2004,456808,1546595,152
"2856",5549,7002,"Area 3","Pink",2005,1807920,1853308,152
"2857",5550,7014,"Area 3","Pink",2006,192579,399261,152
"2858",5551,7023,"Area 3","Pink",2007,1496402,1171782,152
"2859",5552,7033,"Area 3","Pink",2008,860410,173302,152
"2875",5568,7372,"Area 2E","Pink",1980,237937,409555,154
"2876",5569,7382,"Area 2E","Pink",1981,50854,35690,154
"2877",5570,7392,"Area 2E","Pink",1982,347916,237838,154
"2878",5571,7402,"Area 2E","Pink",1983,78518,50854,154
"2879",5572,7414,"Area 2E","Pink",1984,1441823,304290,154
"2880",5573,7422,"Area 2E","Pink",1985,147697,69137,154
"2881",5574,7432,"Area 2E","Pink",1986,1036994,1088678,154
"2882",5575,7442,"Area 2E","Pink",1987,96837,147463,154
"2883",5576,7452,"Area 2E","Pink",1988,1700878,898752,154
"2884",5577,7462,"Area 2E","Pink",1989,37113,94124,154
"2885",5578,7472,"Area 2E","Pink",1990,1055212,1365470,154
"2886",5579,7482,"Area 2E","Pink",1991,42046,36977,154
"2887",5580,7492,"Area 2E","Pink",1992,858690,1031604,154
"2888",5581,7502,"Area 2E","Pink",1993,10858,41841,154
"2889",5582,7513,"Area 2E","Pink",1994,962321,773877,154
"2890",5583,7522,"Area 2E","Pink",1995,10098,10822,154
"2891",5584,7532,"Area 2E","Pink",1996,994868,941686,154
"2892",5585,7542,"Area 2E","Pink",1997,6665,9854,154
"2893",5586,7552,"Area 2E","Pink",1998,477625,845040,154
"2894",5587,7562,"Area 2E","Pink",1999,25453,6665,154
"2895",5588,7572,"Area 2E","Pink",2000,670277,463213,154
"2896",5589,7581,"Area 2E","Pink",2001,2135,25453,154
"2897",5590,7591,"Area 2E","Pink",2002,427228,649511,154
"2898",5591,7613,"Area 2E","Pink",2004,294565,427228,154
"2899",5592,7622,"Area 2E","Pink",2005,222150,480439,154
"2900",5593,7632,"Area 2E","Pink",2006,520358,294565,154
"2901",5594,7642,"Area 2E","Pink",2007,190147,222150,154
"2902",5595,7652,"Area 2E","Pink",2008,1718543,520358,154
"2918",6814,11015,"Middle_Fraser","Coho",1998,6339,4851,219
"2919",6815,21010,"Middle_Fraser","Coho",1999,4430,1652,219
"2920",6816,31012,"Middle_Fraser","Coho",2000,4371,3920,219
"2921",6817,41012,"Middle_Fraser","Coho",2001,5454,6162,219
"2922",6818,5104,"Middle_Fraser","Coho",2002,2407,4170,219
"2923",6819,6173,"Middle_Fraser","Coho",2003,1986,3809,219
"2924",6820,7164,"Middle_Fraser","Coho",2004,10685,4760,219
"2925",6821,8174,"Middle_Fraser","Coho",2005,1859,2189,219
"2926",6822,9174,"Middle_Fraser","Coho",2006,2461,1301,219
"2927",6823,10715,"Middle_Fraser","Coho",2007,5538,9958,219
"2928",6824,11814,"Middle_Fraser","Coho",2008,4529,1464,219
"2929",6825,12717,"Middle_Fraser","Coho",2009,8631,2306,219
"2930",6826,13712,"Middle_Fraser","Coho",2010,13251,4689,219
"2931",6827,14817,"Middle_Fraser","Coho",2011,4140,3920,219
"2932",6828,15819,"Middle_Fraser","Coho",2012,4813,7126,219
"2933",6829,16819,"Middle_Fraser","Coho",2013,11980,11625,219
"2934",6830,17813,"Middle_Fraser","Coho",2014,4683,3081,219
"2935",6831,18813,"Middle_Fraser","Coho",2015,3418,1354,219
"2936",6832,19813,"Middle_Fraser","Coho",2016,6502,13600,219
"2937",6833,20712,"Fraser_Canyon","Coho",1998,6421,5460,220
"2938",6834,2173,"Fraser_Canyon","Coho",1999,4264,4096,220
"2939",6835,2253,"Fraser_Canyon","Coho",2000,5232,2719,220
"2940",6836,2314,"Fraser_Canyon","Coho",2001,6684,5971,220
"2941",6837,2440,"Fraser_Canyon","Coho",2002,2518,3817,220
"2942",6838,2515,"Fraser_Canyon","Coho",2003,1812,4552,220
"2943",6839,2612,"Fraser_Canyon","Coho",2004,3008,5872,220
"2944",6840,2745,"Fraser_Canyon","Coho",2005,1528,2269,220
"2945",6841,2865,"Fraser_Canyon","Coho",2006,2344,1605,220
"2946",6842,2914,"Fraser_Canyon","Coho",2007,2809,2739,220
"2947",6843,3013,"Fraser_Canyon","Coho",2008,3679,1138,220
"2948",6844,3148,"Fraser_Canyon","Coho",2009,5865,2308,220
"2949",6845,3218,"Fraser_Canyon","Coho",2010,6087,2227,220
"2950",6846,3338,"Fraser_Canyon","Coho",2011,1394,3189,220
"2951",6847,34110,"Fraser_Canyon","Coho",2012,664,5134,220
"2952",6848,3515,"Fraser_Canyon","Coho",2013,1212,5398,220
"2953",6849,36111,"Fraser_Canyon","Coho",2014,2760,1048,220
"2954",6850,3714,"Fraser_Canyon","Coho",2015,4695,352,220
"2955",6851,3813,"Fraser_Canyon","Coho",2016,4965,1160,220
"2956",6852,3913,"Lower_Thompson","Coho",1998,5833,2165,221
"2957",6853,40112,"Lower_Thompson","Coho",1999,6971,3992,221
"2958",6854,4116,"Lower_Thompson","Coho",2000,1791,4739,221
"2959",6855,4210,"Lower_Thompson","Coho",2001,3115,9522,221
"2960",6856,4313,"Lower_Thompson","Coho",2002,2230,16053,221
"2961",6857,4410,"Lower_Thompson","Coho",2003,1824,2933,221
"2962",6858,4514,"Lower_Thompson","Coho",2004,9809,4304,221
"2963",6859,4614,"Lower_Thompson","Coho",2005,4173,2614,221
"2964",6860,4716,"Lower_Thompson","Coho",2006,4996,1082,221
"2965",6861,4813,"Lower_Thompson","Coho",2007,11788,10169,221
"2966",6862,4916,"Lower_Thompson","Coho",2008,7487,3800,221
"2967",6863,5014,"Lower_Thompson","Coho",2009,11893,4768,221
"2968",6864,5114,"Lower_Thompson","Coho",2010,14429,12217,221
"2969",6865,5217,"Lower_Thompson","Coho",2011,8946,7289,221
"2970",6866,5314,"Lower_Thompson","Coho",2012,11378,11559,221
"2971",6867,5413,"Lower_Thompson","Coho",2013,7706,11887,221
"2972",6868,5510,"Lower_Thompson","Coho",2014,5893,7447,221
"2973",6869,5614,"Lower_Thompson","Coho",2015,6016,5182,221
"2974",6870,5713,"Lower_Thompson","Coho",2016,15582,13369,221
"2975",6871,5815,"North_Thompson","Coho",1998,26750,9786,222
"2976",6872,5915,"North_Thompson","Coho",1999,21640,10696,222
"2977",6873,6016,"North_Thompson","Coho",2000,8388,8054,222
"2978",6874,6183,"North_Thompson","Coho",2001,11382,27238,222
"2979",6875,6216,"North_Thompson","Coho",2002,5279,22083,222
"2980",6876,6314,"North_Thompson","Coho",2003,5683,7211,222
"2981",6877,6416,"North_Thompson","Coho",2004,25972,10661,222
"2982",6878,6516,"North_Thompson","Coho",2005,5290,4518,222
"2983",6879,6617,"North_Thompson","Coho",2006,9110,3670,222
"2984",6880,6715,"North_Thompson","Coho",2007,13832,24500,222
"2985",6881,6817,"North_Thompson","Coho",2008,9594,3849,222
"2986",6882,6916,"North_Thompson","Coho",2009,22891,9631,222
"2987",6883,7016,"North_Thompson","Coho",2010,18379,12159,222
"2988",6884,7173,"North_Thompson","Coho",2011,7267,8803,222
"2989",6885,7216,"North_Thompson","Coho",2012,6079,20058,222
"2990",6886,7314,"North_Thompson","Coho",2013,16517,16271,222
"2991",6887,7416,"North_Thompson","Coho",2014,16423,5244,222
"2992",6888,7515,"North_Thompson","Coho",2015,9569,3178,222
"2993",6889,7615,"North_Thompson","Coho",2016,23527,16914,222
"2994",6890,7714,"South_Thompson","Coho",1998,12775,5155,223
"2995",6891,7815,"South_Thompson","Coho",1999,9710,3137,223
"2996",6892,7913,"South_Thompson","Coho",2000,3918,3307,223
"2997",6893,8016,"South_Thompson","Coho",2001,17619,13063,223
"2998",6894,8184,"South_Thompson","Coho",2002,2341,10544,223
"2999",6895,8215,"South_Thompson","Coho",2003,2535,3422,223
"3000",6896,8315,"South_Thompson","Coho",2004,13416,15850,223
"3001",6897,8414,"South_Thompson","Coho",2005,7222,2302,223
"3002",6898,8514,"South_Thompson","Coho",2006,4264,2003,223
"3003",6899,8614,"South_Thompson","Coho",2007,9903,12345,223
"3004",6900,8714,"South_Thompson","Coho",2008,5420,6688,223
"3005",6901,8816,"South_Thompson","Coho",2009,14096,3821,223
"3006",6902,8913,"South_Thompson","Coho",2010,13035,8946,223
"3007",6903,9015,"South_Thompson","Coho",2011,2890,4771,223
"3008",6904,9184,"South_Thompson","Coho",2012,6620,13303,223
"3009",6905,9216,"South_Thompson","Coho",2013,11383,13132,223
"3010",6906,9315,"South_Thompson","Coho",2014,2492,2270,223
"3011",6907,9415,"South_Thompson","Coho",2015,6433,2392,223
"3012",6908,9514,"South_Thompson","Coho",2016,12206,15023,223
"3013",7279,5106,"Cowichan","Chinook",1989,5695,7000,202
"3014",7280,5116,"Cowichan","Chinook",1990,5789,22300,202
"3015",7281,5122,"Cowichan","Chinook",1991,5412,6762,202
"3016",7282,5132,"Cowichan","Chinook",1992,23737,9278,202
"3017",7283,5143,"Cowichan","Chinook",1993,12607,5376,202
"3018",7284,5153,"Cowichan","Chinook",1994,11505,13944,202
"3019",7285,5163,"Cowichan","Chinook",1995,3760,15082,202
"3020",7286,5173,"Cowichan","Chinook",1996,6899,14386,202
"3021",7287,5182,"Cowichan","Chinook",1997,3368,9940,202
"3022",7288,5192,"Cowichan","Chinook",1998,3780,5690,202
"3023",7289,5205,"Cowichan","Chinook",1999,2807,4418,202
"3024",7290,52110,"Cowichan","Chinook",2000,2763,4718,202
"3025",7291,5225,"Cowichan","Chinook",2001,2638,3561,202
"3026",7292,5233,"Cowichan","Chinook",2002,1016,2939,202
"3027",7293,5243,"Cowichan","Chinook",2003,1804,2901,202
"3028",7294,5253,"Cowichan","Chinook",2004,2068,2317,202
"3029",7295,5263,"Cowichan","Chinook",2005,1656,1893,202
"3030",7296,5273,"Cowichan","Chinook",2006,817,1473,202
"3031",7297,5283,"Cowichan","Chinook",2007,2086,2422,202
"3032",7298,5293,"Cowichan","Chinook",2008,4006,1108,202
"3033",7299,5303,"Cowichan","Chinook",2009,3204,580,202
"3034",7300,5316,"Cowichan","Chinook",2010,4187,2734,202
"3035",7301,5323,"Cowichan","Chinook",2011,10143,2824,202
"3036",7302,5333,"Cowichan","Chinook",2012,5627,2718,202
"3037",7303,5343,"Cowichan","Chinook",2013,8545,6680,202
"3038",7304,5353,"Cowichan","Chinook",2014,15828,4768,202
"3039",7305,5363,"Cowichan","Chinook",2015,29349,6800,202
"3040",7306,5373,"Cowichan","Chinook",2016,16681,9782,202
"3041",7307,6107,"Harrison","Chinook",1984,211645,119511,203
"3042",7308,7417,"Harrison","Chinook",1985,82480,173992,203
"3043",7309,8107,"Harrison","Chinook",1986,620514,162077,203
"3044",7310,9108,"Harrison","Chinook",1987,245022,78760,203
"3045",7311,10916,"Harrison","Chinook",1988,398430,34800,203
"3046",7312,11117,"Harrison","Chinook",1989,311483,74145,203
"3047",7313,121010,"Harrison","Chinook",1990,479719,176780,203
"3048",7314,13119,"Harrison","Chinook",1991,75985,90254,203
"3049",7315,14109,"Harrison","Chinook",1992,59537,129841,203
"3050",7316,15917,"Harrison","Chinook",1993,68779,118390,203
"3051",7317,16117,"Harrison","Chinook",1994,326082,98044,203
"3052",7318,17219,"Harrison","Chinook",1995,80104,28490,203
"3053",7319,18117,"Harrison","Chinook",1996,210970,39712,203
"3054",7320,19215,"Harrison","Chinook",1997,147508,71304,203
"3055",7321,2010,"Harrison","Chinook",1998,277290,202362,203
"3056",7322,21311,"Harrison","Chinook",1999,497697,105219,203
"3057",7323,2210,"Harrison","Chinook",2000,276425,84607,203
"3058",7324,2322,"Harrison","Chinook",2001,154652,114067,203
"3059",7325,2443,"Harrison","Chinook",2002,86189,90448,203
"3060",7326,2510,"Harrison","Chinook",2003,196445,247401,203
"3061",7327,2663,"Harrison","Chinook",2004,58069,141958,203
"3062",7328,27101,"Harrison","Chinook",2005,133144,88801,203
"3063",7329,28112,"Harrison","Chinook",2006,63883,60786,203
"3064",7330,29210,"Harrison","Chinook",2007,241104,81122,203
"3065",7331,3010,"Harrison","Chinook",2008,70693,43156,203
"3066",7332,31313,"Harrison","Chinook",2009,72491,76459,203
"3067",7333,32101,"Harrison","Chinook",2010,70075,106317,203
"3068",7334,3364,"Harrison","Chinook",2011,141107,125251,203
"3069",7335,3448,"Harrison","Chinook",2012,45729,47664,203
"3070",7336,3517,"Harrison","Chinook",2013,44591,47935,203
"3071",7337,3660,"Harrison","Chinook",2014,85305,47075,203
"3072",7338,3716,"Harrison","Chinook",2015,72173,102334,203
"3073",7339,3814,"Harrison","Chinook",2016,67202,46158,203
"3074",7340,3914,"Lower Shuswap","Chinook",1997,22703,22534,204
"3075",7341,4383,"Lower Shuswap","Chinook",1998,121672,29613,204
"3076",7342,5383,"Lower Shuswap","Chinook",1999,67329,45994,204
"3077",7343,6116,"Lower Shuswap","Chinook",2000,33607,28686,204
"3078",7344,7516,"Lower Shuswap","Chinook",2001,45254,36143,204
"3079",7345,8118,"Lower Shuswap","Chinook",2002,150198,54819,204
"3080",7346,9117,"Lower Shuswap","Chinook",2003,46540,38983,204
"3081",7347,10106,"Lower Shuswap","Chinook",2004,17802,17801,204
"3082",7348,11215,"Lower Shuswap","Chinook",2005,36765,17850,204
"3083",7349,121110,"Lower Shuswap","Chinook",2006,141036,58960,204
"3084",7350,13219,"Lower Shuswap","Chinook",2007,59111,16046,204
"3085",7351,141110,"Lower Shuswap","Chinook",2008,9146,16112,204
"3086",7352,151010,"Lower Shuswap","Chinook",2009,12322,24442,204
"3087",7353,16225,"Lower Shuswap","Chinook",2010,103225,71133,204
"3088",7354,17317,"Lower Shuswap","Chinook",2011,65269,19064,204
"3089",7355,18214,"Lower Shuswap","Chinook",2012,13923,4492,204
"3090",7356,19106,"Lower Shuswap","Chinook",2013,35036,27508,204
"3091",7357,2011,"Lower Shuswap","Chinook",2014,27284,44371,204
"3092",7358,2110,"Lower Shuswap","Chinook",2015,32374,40949,204
"3093",7359,2211,"Lower Shuswap","Chinook",2016,29271,7109,204
"3094",7360,11016,"Nicola","Chinook",1992,17044,17291,205
"3095",7361,2333,"Nicola","Chinook",1993,11242,8968,205
"3096",7362,3373,"Nicola","Chinook",1994,1951,1735,205
"3097",7363,4393,"Nicola","Chinook",1995,2808,7934,205
"3098",7364,5393,"Nicola","Chinook",1996,6836,8557,205
"3099",7365,6124,"Nicola","Chinook",1997,7115,9286,205
"3100",7366,7616,"Nicola","Chinook",1998,10502,12785,205
"3101",7367,8125,"Nicola","Chinook",1999,15935,16722,205
"3102",7368,9125,"Nicola","Chinook",2000,9653,7184,205
"3103",7369,10116,"Nicola","Chinook",2001,4764,3333,205
"3104",7370,11317,"Nicola","Chinook",2002,7685,5307,205
"3105",7371,12123,"Nicola","Chinook",2003,1282,540,205
"3106",7372,13317,"Nicola","Chinook",2004,4986,4442,205
"3107",7373,14125,"Nicola","Chinook",2005,1115,609,205
"3108",7374,151110,"Nicola","Chinook",2006,3518,5498,205
"3109",7375,16319,"Nicola","Chinook",2007,2367,2476,205
"3110",7376,17419,"Nicola","Chinook",2008,6645,5151,205
"3111",7377,18317,"Nicola","Chinook",2009,4312,4556,205
"3112",7378,19115,"Nicola","Chinook",2010,7082,6150,205
"3113",7379,2012,"Nicola","Chinook",2011,4703,5345,205
"3114",7380,2111,"Nicola","Chinook",2012,1901,2076,205
"3115",7381,2212,"Nicola","Chinook",2013,1011,1690,205
